COD_CARTAO	IDADE_CLIENTE	RENDA_MENSAL_CLIENTE	BEHAVIOUR_SCORE_CLIENTE	QTD_TRANSACOES_3M	QTD_ITENS_3M	VALOR_GASTO_3M	TICKET_MEDIO_3M	FLAG_ELETRONICOS_3M	SATISFACAO_ULTIMA_COMPRA	VALOR_GASTO_PROX_12M
235957	51	5340	45	3	7	3007	1002.33	0	02_Satisfeito	2477
240228	19	6990	81	2	3	646	323	0	02_Satisfeito	385
181693	49	7845	56	3	6	1297	432.33	0	Nao_Respondeu	888
179721	31	4290	84	3	3	1305	435	0	Nao_Respondeu	1479
266141	30	12030	75	2	5	513	256.5	0	02_Satisfeito	729
159004	32	1500	86	4	5	1248	312	0	03_Neutro	1888
359607	31	13830	98	5	5	1459	291.8	1	Nao_Respondeu	3802
175999	35	8175	88	5	6	1662	332.4	0	Nao_Respondeu	3762
181957	28	1500	90	4	5	1298	324.5	1	Nao_Respondeu	2226
169627	28	5070	61	2	5	462	231	0	02_Satisfeito	625
305234	37	13305	74	3	6	699	233	0	02_Satisfeito	1101
313761	66	1500	77	4	9	1469	367.25	0	02_Satisfeito	2282
216554	25	1500	62	1	4	1130	1130	0	Nao_Respondeu	175
279162	37	1500	93	5	5	1935	387	1	Nao_Respondeu	4676
315945	39	1500	91	7	6	2124	303.43	1	03_Neutro	5607
227779	25	9495	63	2	4	967	483.5	0	Nao_Respondeu	979
308999	30	1500	87	3	5	1282	427.33	0	03_Neutro	2000
188929	31	4740	29	5	5	1343	268.6	0	01_Muito_Satisfeito	1685
310165	31	2220	84	5	6	1735	347	0	03_Neutro	3436
201125	38	3840	79	3	5	1630	543.33	0	02_Satisfeito	2351
226355	35	5130	73	4	4	1267	316.75	0	Nao_Respondeu	1779
353137	26	1500	41	1	3	953	953	0	02_Satisfeito	276
316292	33	2520	73	1	5	594	594	0	Nao_Respondeu	227
140993	47	9795	76	4	7	954	238.5	0	02_Satisfeito	1593
176567	35	7050	68	2	4	1199	599.5	0	02_Satisfeito	1231
166673	31	1500	49	4	5	1031	257.75	0	01_Muito_Satisfeito	2229
238621	88	32940	86	12	12	4094	341.17	0	03_Neutro	16125
348275	38	9720	79	3	4	1486	495.33	0	02_Satisfeito	2096
312722	33	10020	75	3	5	1702	567.33	1	01_Muito_Satisfeito	2170
241039	40	17100	65	2	6	777	388.5	0	Nao_Respondeu	604
234918	48	1500	68	3	7	984	328	0	Nao_Respondeu	982
307030	34	11310	89	4	5	1534	383.5	0	Nao_Respondeu	2805
280181	25	1500	89	4	4	1239	309.75	0	03_Neutro	1872
307970	25	1500	43	3	4	1127	375.67	0	02_Satisfeito	1145
299608	37	9705	91	3	3	682	227.33	1	Nao_Respondeu	1117
154108	45	19500	84	3	7	913	304.33	0	Nao_Respondeu	1958
132231	74	1500	63	4	5	1659	414.75	0	Nao_Respondeu	1656
287225	36	13890	73	2	5	654	327	0	02_Satisfeito	650
286696	34	15375	73	2	5	613	306.5	0	03_Neutro	729
208135	40	1500	91	6	6	1994	332.33	1	Nao_Respondeu	5615
168942	37	9240	75	2	5	692	346	0	03_Neutro	1475
177987	26	12300	78	2	4	406	203	0	01_Muito_Satisfeito	772
247870	30	3450	56	2	5	960	480	0	02_Satisfeito	532
183388	44	1500	54	2	5	1052	526	0	03_Neutro	951
162490	36	4320	76	2	6	673	336.5	0	01_Muito_Satisfeito	1334
210529	45	16950	91	3	7	911	303.67	1	03_Neutro	2480
241487	39	1500	91	3	6	755	251.67	1	03_Neutro	1045
249374	31	1500	72	1	1	534	534	0	02_Satisfeito	0
215754	43	10500	72	1	6	841	841	0	05_Muito_Insatisfeito	0
260459	34	1500	52	1	4	617	617	0	Nao_Respondeu	0
283547	21	9180	75	3	4	962	320.67	0	Nao_Respondeu	1352
216218	43	18090	93	4	6	850	212.5	1	Nao_Respondeu	2476
249009	49	18435	84	6	7	1830	305	0	Nao_Respondeu	4606
264239	34	1500	63	1	1	610	610	0	02_Satisfeito	0
237769	28	2550	79	3	5	1062	354	0	Nao_Respondeu	1082
290237	39	10260	85	5	6	1622	324.4	0	Nao_Respondeu	3468
261944	27	1500	40	2	2	907	453.5	0	01_Muito_Satisfeito	731
294469	31	4740	75	2	5	526	263	0	02_Satisfeito	702
278405	33	6810	65	4	5	1568	392	1	01_Muito_Satisfeito	2793
273268	32	9720	54	2	5	1433	716.5	0	02_Satisfeito	1256
246605	39	11325	88	5	6	1810	362	0	Nao_Respondeu	3729
256984	61	16770	71	2	7	1310	655	0	Nao_Respondeu	1621
211638	38	10605	65	2	6	733	366.5	1	02_Satisfeito	1156
